Value,Count,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAM,SOURCE_YEA
167,3.00000000000,RDW3D,CONIFER,44,Redwood,RDW,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1998
168,334140.00000000000,MCPXX,SHRUB,34,Montane Chaparral,MCP,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthCoastNW,2007
169,10786.00000000000,MRI5D,HARDWOOD,37,Montane Riparian,MRI,5,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
170,85440.00000000000,CRPXX,AGRICULTURE,60,Cropland,CRP,X,X,10.00000000000,Agriculture,10,Agriculture,CALVEG-NorthCoastNW,2007
171,1770.00000000000,WFR2S,CONIFER,58,White Fir,WFR,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
172,5416.00000000000,MRI4P,HARDWOOD,37,Montane Riparian,MRI,4,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
173,1523.00000000000,MRI1M,HARDWOOD,37,Montane Riparian,MRI,1,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
174,1271.00000000000,MRI1P,HARDWOOD,37,Montane Riparian,MRI,1,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
175,192048.00000000000,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
176,59102.00000000000,MHC4M,CONIFER,35,Montane Hardwood-Conifer,MHC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
177,70014.00000000000,MHW5D,HARDWOOD,36,Montane Hardwood,MHW,5,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
178,687.00000000000,MRI1S,HARDWOOD,37,Montane Riparian,MRI,1,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
179,7261.00000000000,MHW4S,HARDWOOD,36,Montane Hardwood,MHW,4,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
180,14304.00000000000,MHC4P,CONIFER,35,Montane Hardwood-Conifer,MHC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
181,1537.00000000000,RDW3S,CONIFER,44,Redwood,RDW,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
182,9005.00000000000,RDW3M,CONIFER,44,Redwood,RDW,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
183,11782.00000000000,MRI4M,HARDWOOD,37,Montane Riparian,MRI,4,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
184,36291.00000000000,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
185,5112.00000000000,MRI1D,HARDWOOD,37,Montane Riparian,MRI,1,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
186,11930.00000000000,RDW4M,CONIFER,44,Redwood,RDW,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
187,8878.00000000000,MHW1P,HARDWOOD,36,Montane Hardwood,MHW,1,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
188,8309.00000000000,MHW1M,HARDWOOD,36,Montane Hardwood,MHW,1,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
189,41102.00000000000,RDW2D,CONIFER,44,Redwood,RDW,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
190,6103.00000000000,RDW2M,CONIFER,44,Redwood,RDW,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
191,17087.00000000000,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
192,11987.00000000000,MRI2D,HARDWOOD,37,Montane Riparian,MRI,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
193,94035.00000000000,MHC2D,CONIFER,35,Montane Hardwood-Conifer,MHC,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
194,19640.00000000000,DFR2P,CONIFER,14,Douglas Fir,DFR,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
195,13841.00000000000,MHC2M,CONIFER,35,Montane Hardwood-Conifer,MHC,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
196,2715.00000000000,RDW3P,CONIFER,44,Redwood,RDW,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
197,281303.00000000000,MHW4D,HARDWOOD,36,Montane Hardwood,MHW,4,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
198,60454.00000000000,URBXX,URBAN,53,Urban,URB,X,X,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2007
199,43010.00000000000,MRI3D,HARDWOOD,37,Montane Riparian,MRI,3,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
200,25566.00000000000,MHC3M,CONIFER,35,Montane Hardwood-Conifer,MHC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
201,58334.00000000000,MHW4M,HARDWOOD,36,Montane Hardwood,MHW,4,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
202,12948.00000000000,MHC2S,CONIFER,35,Montane Hardwood-Conifer,MHC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
203,11813.00000000000,JPN5D,CONIFER,24,Jeffrey Pine,JPN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
204,18673.00000000000,KMC3P,CONIFER,27,Klamath Mixed Conifer,KMC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
205,40523.00000000000,KMC4D,CONIFER,27,Klamath Mixed Conifer,KMC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
206,13854.00000000000,KMC3S,CONIFER,27,Klamath Mixed Conifer,KMC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
207,124291.00000000000,KMC4M,CONIFER,27,Klamath Mixed Conifer,KMC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
208,7400.00000000000,MHC5P,CONIFER,35,Montane Hardwood-Conifer,MHC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
209,215319.00000000000,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthCoastNW,2007
210,21632.00000000000,KMC4P,CONIFER,27,Klamath Mixed Conifer,KMC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
211,146077.00000000000,DFR4M,CONIFER,14,Douglas Fir,DFR,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
212,36696.00000000000,KMC3M,CONIFER,27,Klamath Mixed Conifer,KMC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
213,6619.00000000000,KMC3D,CONIFER,27,Klamath Mixed Conifer,KMC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
214,10776.00000000000,KMC4S,CONIFER,27,Klamath Mixed Conifer,KMC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
215,45142.00000000000,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
216,25245.00000000000,WFR4M,CONIFER,58,White Fir,WFR,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
217,8286.00000000000,WFR5M,CONIFER,58,White Fir,WFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
218,4298.00000000000,MRI3M,HARDWOOD,37,Montane Riparian,MRI,3,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
219,50770.00000000000,DFR3M,CONIFER,14,Douglas Fir,DFR,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
220,79329.00000000000,RIVXX,WATER,43,Riverine,RIV,X,X,90.00000000000,Water,90,Water,CALVEG-NorthCoastNW,2007
221,33336.00000000000,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
222,12904.00000000000,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
223,11809.00000000000,JPN4D,CONIFER,24,Jeffrey Pine,JPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
224,3352.00000000000,WFR5P,CONIFER,58,White Fir,WFR,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
225,1046.00000000000,MHW5S,HARDWOOD,36,Montane Hardwood,MHW,5,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
226,7380.00000000000,MHW1S,HARDWOOD,36,Montane Hardwood,MHW,1,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
227,3951.00000000000,MHW5P,HARDWOOD,36,Montane Hardwood,MHW,5,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
228,1044.00000000000,MRI2P,HARDWOOD,37,Montane Riparian,MRI,2,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
229,1062.00000000000,CPC4P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
230,1421.00000000000,RDW2P,CONIFER,44,Redwood,RDW,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
231,24740.00000000000,MHW4P,HARDWOOD,36,Montane Hardwood,MHW,4,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
232,17582.00000000000,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
233,40923.00000000000,DFR4P,CONIFER,14,Douglas Fir,DFR,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
234,10820.00000000000,WFR4P,CONIFER,58,White Fir,WFR,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
235,5978.00000000000,DFR5P,CONIFER,14,Douglas Fir,DFR,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
236,27395.00000000000,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
237,84777.00000000000,KMC5D,CONIFER,27,Klamath Mixed Conifer,KMC,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
238,1417.00000000000,JPN5S,CONIFER,24,Jeffrey Pine,JPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
239,9345.00000000000,JPN4P,CONIFER,24,Jeffrey Pine,JPN,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
240,2121.00000000000,JPN2P,CONIFER,24,Jeffrey Pine,JPN,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
241,50629.00000000000,KMC3P,CONIFER,27,Klamath Mixed Conifer,KMC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
242,130188.00000000000,DFR2D,CONIFER,14,Douglas Fir,DFR,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
243,18878.00000000000,KMC2P,CONIFER,27,Klamath Mixed Conifer,KMC,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
244,11928.00000000000,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
245,8337.00000000000,MHC4S,CONIFER,35,Montane Hardwood-Conifer,MHC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
246,5655.00000000000,KMC5S,CONIFER,27,Klamath Mixed Conifer,KMC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
247,2482.00000000000,KMC5S,CONIFER,27,Klamath Mixed Conifer,KMC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
248,4583.00000000000,MHC3S,CONIFER,35,Montane Hardwood-Conifer,MHC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
249,17168.00000000000,KMC3S,CONIFER,27,Klamath Mixed Conifer,KMC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
250,2779.00000000000,KMC2M,CONIFER,27,Klamath Mixed Conifer,KMC,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
251,2489.00000000000,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
252,5720.00000000000,MHW3S,HARDWOOD,36,Montane Hardwood,MHW,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
253,45068.00000000000,KMC4P,CONIFER,27,Klamath Mixed Conifer,KMC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
254,19185.00000000000,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,2007
255,2145.00000000000,KMC2S,CONIFER,27,Klamath Mixed Conifer,KMC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
256,12838.00000000000,DFR4P,CONIFER,14,Douglas Fir,DFR,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
257,1981.00000000000,JPN2S,CONIFER,24,Jeffrey Pine,JPN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
258,10683.00000000000,MHC3S,CONIFER,35,Montane Hardwood-Conifer,MHC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
259,2822.00000000000,KMC2P,CONIFER,27,Klamath Mixed Conifer,KMC,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
260,90078.00000000000,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
261,1959.00000000000,MRI2M,HARDWOOD,37,Montane Riparian,MRI,2,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
262,57415.00000000000,DFR4D,CONIFER,14,Douglas Fir,DFR,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
263,11726.00000000000,DFR3D,CONIFER,14,Douglas Fir,DFR,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
264,44164.00000000000,MHW2D,HARDWOOD,36,Montane Hardwood,MHW,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
265,2420.00000000000,MHC2S,CONIFER,35,Montane Hardwood-Conifer,MHC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
266,10823.00000000000,KMC4S,CONIFER,27,Klamath Mixed Conifer,KMC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
267,26285.00000000000,PGSXX,HERBACEOUS,39,Perennial Grassland,PGS,X,X,60.00000000000,Herbaceous,60,Herbaceous,CALVEG-NorthCoastNW,2007
268,10697.00000000000,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
269,21903.00000000000,DFR5P,CONIFER,14,Douglas Fir,DFR,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
270,10804.00000000000,DFR3S,CONIFER,14,Douglas Fir,DFR,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
271,2110.00000000000,MHW2S,HARDWOOD,36,Montane Hardwood,MHW,2,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
272,2882.00000000000,DFR5P,CONIFER,14,Douglas Fir,DFR,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
273,121693.00000000000,DFR5D,CONIFER,14,Douglas Fir,DFR,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
274,24145.00000000000,DFR3P,CONIFER,14,Douglas Fir,DFR,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
275,694.00000000000,CPC2S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
276,4788.00000000000,MHW2M,HARDWOOD,36,Montane Hardwood,MHW,2,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
277,23843.00000000000,KMC3D,CONIFER,27,Klamath Mixed Conifer,KMC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
278,139877.00000000000,KMC4D,CONIFER,27,Klamath Mixed Conifer,KMC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
279,80.00000000000,COW5S,HARDWOOD,10,Coastal Oak Woodland,COW,5,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,2007
280,8571.00000000000,JPN3M,CONIFER,24,Jeffrey Pine,JPN,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
281,297.00000000000,COW4S,HARDWOOD,10,Coastal Oak Woodland,COW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,2007
282,5990.00000000000,MHW2P,HARDWOOD,36,Montane Hardwood,MHW,2,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
283,2228.00000000000,JPN3D,CONIFER,24,Jeffrey Pine,JPN,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
284,9666.00000000000,CPC4D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
285,263.00000000000,CPC4S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
286,45962.00000000000,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
287,1274.00000000000,DFR1D,CONIFER,14,Douglas Fir,DFR,1,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
288,184848.00000000000,KMC5D,CONIFER,27,Klamath Mixed Conifer,KMC,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
289,50122.00000000000,WFR4D,CONIFER,58,White Fir,WFR,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
290,2084.00000000000,CPC5D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
291,64.00000000000,LPN3S,CONIFER,29,Lodgepole Pine,LPN,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
292,6289.00000000000,JPN3P,CONIFER,24,Jeffrey Pine,JPN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
293,11484.00000000000,KMC2M,CONIFER,27,Klamath Mixed Conifer,KMC,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
294,107526.00000000000,LACXX,WATER,28,Lacustrine,LAC,X,X,90.00000000000,Water,90,Water,CALVEG-NorthCoastNW,2007
295,6538.00000000000,JPN4S,CONIFER,24,Jeffrey Pine,JPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
296,16437.00000000000,DFR2S,CONIFER,14,Douglas Fir,DFR,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
297,17057.00000000000,JPN4M,CONIFER,24,Jeffrey Pine,JPN,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
298,9183.00000000000,WFR3D,CONIFER,58,White Fir,WFR,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
299,151579.00000000000,KMC4M,CONIFER,27,Klamath Mixed Conifer,KMC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
300,81441.00000000000,KMC3M,CONIFER,27,Klamath Mixed Conifer,KMC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
301,89441.00000000000,WFR5D,CONIFER,58,White Fir,WFR,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
302,3708.00000000000,JPN3S,CONIFER,24,Jeffrey Pine,JPN,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
303,11693.00000000000,MHW5M,HARDWOOD,36,Montane Hardwood,MHW,5,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2007
304,17829.00000000000,KMC2S,CONIFER,27,Klamath Mixed Conifer,KMC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
305,117.00000000000,COW2P,HARDWOOD,10,Coastal Oak Woodland,COW,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,2007
306,5152.00000000000,JPN5M,CONIFER,24,Jeffrey Pine,JPN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
307,4770.00000000000,DFR2S,CONIFER,14,Douglas Fir,DFR,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
308,4312.00000000000,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
309,5278.00000000000,WFR3M,CONIFER,58,White Fir,WFR,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
310,198.00000000000,LPN3P,CONIFER,29,Lodgepole Pine,LPN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
311,93.00000000000,COW3S,HARDWOOD,10,Coastal Oak Woodland,COW,3,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNW,2007
312,344.00000000000,SCN2D,CONIFER,48,Subalpine Conifer,SCN,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
313,2238.00000000000,WFR3P,CONIFER,58,White Fir,WFR,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
314,3636.00000000000,WFR3S,CONIFER,58,White Fir,WFR,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
315,24.00000000000,LPN2S,CONIFER,29,Lodgepole Pine,LPN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
316,6752.00000000000,DFR5S,CONIFER,14,Douglas Fir,DFR,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
317,756.00000000000,URB2P,URBAN,53,Urban,URB,2,P,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2007
318,2403.00000000000,RFR5S,CONIFER,45,Red Fir,RFR,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
319,341.00000000000,URB4P,URBAN,53,Urban,URB,4,P,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2007
320,1758.00000000000,DFR5S,CONIFER,14,Douglas Fir,DFR,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
321,6079.00000000000,CPC4M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
322,1055.00000000000,CPC3P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
323,7880.00000000000,MHW1P,HARDWOOD,36,Montane Hardwood,MHW,1,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,2007
324,10701.00000000000,DFR2P,CONIFER,14,Douglas Fir,DFR,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
325,1832.00000000000,JPN2M,CONIFER,24,Jeffrey Pine,JPN,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
326,3645.00000000000,DFR3S,CONIFER,14,Douglas Fir,DFR,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
327,304581.00000000000,MCPXX,SHRUB,34,Montane Chaparral,MCP,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthInterior,2007
328,4695.00000000000,MHW4P,HARDWOOD,36,Montane Hardwood,MHW,4,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2007
329,132880.00000000000,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
330,548806.00000000000,SMC4D,CONIFER,51,Sierran Mixed Conifer,SMC,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
331,227950.00000000000,PPN4M,CONIFER,42,Ponderosa Pine,PPN,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
332,359501.00000000000,SMC4M,CONIFER,51,Sierran Mixed Conifer,SMC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
